           x [mm]           y [mm]           z [mm]      x [V.s/m^2]      y [V.s/m^2]      z [V.s/m^2]
           -240.9               72            11.13     0.0017945312    -0.0020601838    0.00081624533
           -239.9               72            11.13     0.0018473074     -0.002118832    0.00083761604
           -238.9               72            11.13     0.0018970142    -0.0021760778    0.00085710548
           -237.9               72            11.13     0.0019474567    -0.0022339784    0.00087681657
           -236.9               72            11.13     0.0019986341    -0.0022925322    0.00089674862
           -235.9               72            11.13     0.0020505474    -0.0023517413    0.00091690244
           -234.9               72            11.13     0.0021031955    -0.0024116042    0.00093727763
           -244.9               73            11.13     0.0015271731    -0.0018695525    0.00070264802
           -243.9               73            11.13     0.0015809675    -0.0019302476    0.00072537322
           -242.9               73            11.13     0.0016360094     -0.001992234    0.00074851792
           -241.9               73            11.13     0.0016917821    -0.0020545493    0.00077203696
           -240.9               73            11.13     0.0017397236    -0.0021123188    0.00079131895
           -239.9               73            11.13     0.0017875397    -0.0021702372    0.00081036577
           -238.9               73            11.13     0.0018360916    -0.0022288105    0.00082963431
           -237.9               73            11.13     0.0018853786    -0.0022880384    0.00084912428
           -236.9               73            11.13      0.001935401    -0.0023479201    0.00086883549
           -235.9               73            11.13     0.0019861585    -0.0024084561    0.00088876823
           -234.9               73            11.13     0.0020376521    -0.0024696472    0.00090892246
           -244.9               74            11.13     0.0014845839    -0.0019210818    0.00068288913
           -243.9               74            11.13     0.0015368909    -0.0019824612    0.00070531288
           -242.9               74            11.13     0.0015886941    -0.0020445161    0.00072714774
           -241.9               74            11.13     0.0016338844    -0.0021024537    0.00074553082
           -240.9               74            11.13     0.0016798102    -0.0021610456    0.00076413539
           -239.9               74            11.13     0.0017264717    -0.0022202926    0.00078296155
           -238.9               74            11.13     0.0017738678    -0.0022801929    0.00080200884
           -237.9               74            11.13     0.0018219996    -0.0023407477    0.00082127762
           -236.9               74            11.13     0.0018708669    -0.0024019575    0.00084076804
           -235.9               74            11.13     0.0019204699    -0.0024638213    0.00086048001
           -234.9               74            11.13      0.001970808    -0.0025263398    0.00088041334
           -244.9               64            12.13      0.001883459    -0.0014083524    0.00085956807
           -243.9               64            12.13     0.0019479346    -0.0014564259    0.00088425528
           -242.9               64            12.13     0.0020133129     -0.001504577     0.0009093844
           -241.9               64            12.13     0.0020795944    -0.0015528061    0.00093495561
           -240.9               64            12.13     0.0021467796    -0.0016011131     0.0009609689
           -239.9               64            12.13     0.0022148851    -0.0016512049     0.0009874102
           -238.9               64            12.13     0.0022837515    -0.0017022372       0.00101423
           -237.9               64            12.13     0.0023533497    -0.0017535996     0.0010414243
           -236.9               64            12.13     0.0024236781    -0.0018052912      0.001068993
           -235.9               64            12.13     0.0024980935    -0.0018556289     0.0010993027
           -234.9               64            12.13     0.0025818455     -0.001902852     0.0011359315
           -244.9               65            12.13     0.0018510685    -0.0014644417     0.0008439073
           -243.9               65            12.13     0.0019145861    -0.0015138637    0.00086846913
           -242.9               65            12.13     0.0019790074    -0.0015633642    0.00089347322
           -241.9               65            12.13     0.0020443313    -0.0016129417    0.00091891899
           -240.9               65            12.13     0.0021105502    -0.0016631448    0.00094478508
           -239.9               65            12.13     0.0021775393    -0.0017152396    0.00097098335
           -238.9               65            12.13     0.0022452595    -0.0017676643    0.00099755626
           -237.9               65            12.13     0.0023137105    -0.0018204188     0.0010245037
           -236.9               65            12.13     0.0023828924    -0.0018735024     0.0010518257
           -235.9               65            12.13     0.0024528059     -0.001926916     0.0010795223
           -234.9               65            12.13     0.0025315732    -0.0019774153     0.0011133561
           -244.9               66            12.13     0.0018175569     -0.001519933    0.00082786888
           -243.9               66            12.13     0.0018801175    -0.0015707044    0.00085230579
           -242.9               66            12.13     0.0019435808    -0.0016215534     0.0008771845
           -241.9               66            12.13     0.0020079475    -0.0016724803     0.0009025053
           -240.9               66            12.13     0.0020730803    -0.0017251666      0.000928119
           -239.9               66            12.13     0.0021389225    -0.0017786537    0.00095407059
           -238.9               66            12.13     0.0022054957    -0.0018324703    0.00098039652
           -237.9               66            12.13     0.0022728003    -0.0018866168     0.0010070973
           -236.9               66            12.13      0.002340836    -0.0019410929     0.0010341725
           -235.9               66            12.13      0.002409602    -0.0019958979     0.0010616219
           -234.9               66            12.13     0.0024800925    -0.0020506822     0.0010901629
           -244.9               67            12.13     0.0017829253    -0.0015748275    0.00081145344
           -243.9               67            12.13      0.001844528    -0.0016269474    0.00083576492
           -242.9               67            12.13     0.0019070341    -0.0016791454    0.00086051848
           -241.9               67            12.13     0.0019703736    -0.0017320174    0.00088563655
           -240.9               67            12.13     0.0020343384    -0.0017865672    0.00091096689
           -239.9               67            12.13     0.0020990348    -0.0018414471     0.0009366718
           -238.9               67            12.13     0.0021644612    -0.0018966557     0.0009627511
           -237.9               67            12.13     0.0022306191    -0.0019521941    0.00098920485
           -236.9               67            12.13     0.0022975076    -0.0020080616     0.0010160331
           -235.9               67            12.13     0.0023651277    -0.0020642595      0.001043236
           -234.9               67            12.13     0.0024334784    -0.0021207861      0.001070813
           -244.9               68            12.13     0.0017471729     -0.001629124    0.00079466047
           -243.9               68            12.13     0.0018078184    -0.0016825931    0.00081884692
           -242.9               68            12.13     0.0018693667    -0.0017361398    0.00084347511
           -241.9               68            12.13     0.0019315083    -0.0017914057    0.00086824561
           -240.9               68            12.13     0.0019943262    -0.0018473475    0.00089332904
           -239.9               68            12.13     0.0020578753    -0.0019036187    0.00091878686
           -238.9               68            12.13     0.0021221559    -0.0019602198    0.00094461947
           -237.9               68            12.13     0.0021871666    -0.0020171499    0.00097082631
           -236.9               68            12.13     0.0022529089    -0.0020744102    0.00099740783
           -235.9               68            12.13      0.002319382    -0.0021319997     0.0010243639
           -234.9               68            12.13     0.0023791748    -0.0021875892     0.0010468913
           -244.9               69            12.13     0.0017103006    -0.0016828235    0.00077749038
           -243.9               69            12.13     0.0017699886    -0.0017376415    0.00080155162
           -242.9               69            12.13     0.0018304305    -0.0017931678    0.00082590617
           -241.9               69            12.13      0.001891371    -0.0018501721    0.00085036823
           -240.9               69            12.13      0.001953043    -0.0019075064    0.00087520509
           -239.9               69            12.13     0.0020154449    -0.0019651696    0.00090041599
           -238.9               69            12.13     0.0020785788    -0.0020231628    0.00092600175
           -237.9               69            12.13     0.0021424433    -0.0020814852    0.00095196185
           -236.9               69            12.13     0.0022061677    -0.0021398086    0.00097775855
           -235.9               69            12.13     0.0022619595    -0.0021953727    0.00099849305
           -234.9               69            12.13     0.0023184863    -0.0022515904     0.0010194487
           -244.9               70            12.13     0.0016723075    -0.0017359254    0.00075994281
           -243.9               70            12.13     0.0017310376    -0.0017920922    0.00078387867
           -242.9               70            12.13     0.0017901695    -0.0018499217    0.00080778997
           -241.9               70            12.13     0.0018499629    -0.0019083178    0.00083200517
           -240.9               70            12.13     0.0019104881    -0.0019670441      0.000856595
           -239.9               70            12.13      0.001971744    -0.0020260997    0.00088155933
           -238.9               70            12.13     0.0020337305    -0.0020854846    0.00090689806
           -237.9               70            12.13     0.0020925873    -0.0021435677    0.00093031157
           -236.9               70            12.13     0.0021464888    -0.0021998049    0.00095060369
           -235.9               70            12.13     0.0022011246    -0.0022566954    0.00097111682
           -234.9               70            12.13     0.0022564968    -0.0023142411    0.00099185179
           -244.9               71            12.13     0.0016331938    -0.0017884303    0.00074201793
           -243.9               71            12.13     0.0016907207    -0.0018465952    0.00076559361
           -242.9               71            12.13     0.0017486368    -0.0019060543    0.00078918762
           -241.9               71            12.13     0.0018072841    -0.0019658427    0.00081315608
           -240.9               71            12.13     0.0018666622    -0.0020259607    0.00083749893
           -239.9               71            12.13     0.0019267714    -0.0020864082    0.00086221634
           -238.9               71            12.13     0.0019807513    -0.0021439751    0.00088337384
           -237.9               71            12.13     0.0020327622    -0.0022008857    0.00090322347
           -236.9               71            12.13     0.0020855078    -0.0022584493    0.00092329422
           -235.9               71            12.13      0.002138989    -0.0023166682     0.0009435867
           -234.9               71            12.13     0.0021932055    -0.0023755408    0.00096410041
           -244.9               72            12.13     0.0015929596    -0.0018403373     0.0007237157
           -243.9               72            12.13     0.0016490635    -0.0019007147    0.00074675208
           -242.9               72            12.13     0.0017058331    -0.0019615656    0.00077009911
           -241.9               72            12.13     0.0017633336    -0.0020227463    0.00079382071
           -240.9               72            12.13      0.001821276    -0.0020841034    0.00081775972
           -239.9               72            12.13       0.00187066    -0.0021410314    0.00083694508
           -238.9               72            12.13     0.0019207805    -0.0021986151    0.00085635239
           -237.9               72            12.13     0.0019716357    -0.0022568523    0.00087598083
           -236.9               72            12.13     0.0020232263    -0.0023157441     0.0008958308
           -235.9               72            12.13     0.0020755522    -0.0023752903    0.00091590208
           -234.9               72            12.13     0.0021286141     -0.002435491    0.00093619514
           -244.9               73            12.13     0.0015512436    -0.0018922996    0.00070469873
           -243.9               73            12.13     0.0016061354    -0.0019542133     0.0007274244
           -242.9               73            12.13     0.0016617584    -0.0020164563    0.00075052481
           -241.9               73            12.13     0.0017148198    -0.0020771353    0.00077228254
           -240.9               73            12.13     0.0017623138    -0.0021347369     0.0007910257
           -239.9               73            12.13     0.0018105435    -0.0021929934    0.00080999045
           -238.9               73            12.13     0.0018595078    -0.0022519035    0.00082917645
           -237.9               73            12.13     0.0019092078    -0.0023114686    0.00084858388
           -236.9               73            12.13     0.0019596161    -0.0023718646    0.00086825911
           -235.9               73            12.13     0.0020106586    -0.0024334993     0.0008883173
           -234.9               73            12.13     0.0020624124    -0.0024958367    0.00090862392
           -244.9               74            12.13      0.001508191    -0.0019437849    0.00068513199
           -243.9               74            12.13     0.0015619365     -0.002007091    0.00070761103
           -242.9               74            12.13     0.0016101087    -0.0020668162    0.00072731462
           -241.9               74            12.13     0.0016557118    -0.0021250909    0.00074561522
           -240.9               74            12.13     0.0017020508    -0.0021840204    0.00076413766
           -239.9               74            12.13     0.0017491248     -0.002243604    0.00078288116
           -238.9               74            12.13     0.0017967721    -0.0023043908    0.00080190442
           -237.9               74            12.13     0.0018451062    -0.0023659663    0.00082118402
           -236.9               74            12.13     0.0018941516    -0.0024282443    0.00084071205
           -235.9               74            12.13     0.0019439079    -0.0024912248     0.0008604888
           -234.9               74            12.13     0.0019943756    -0.0025549089    0.00088051404
           -244.9               64            13.13     0.0019104973    -0.0014322117    0.00085993373
           -243.9               64            13.13     0.0019752113    -0.0014808169    0.00088447396
           -242.9               64            13.13      0.002040829    -0.0015295001     0.0009094564
           -241.9               64            13.13     0.0021073497    -0.0015782611    0.00093488081
           -240.9               64            13.13     0.0021747733    -0.0016270998    0.00096074719
           -239.9               64            13.13     0.0022431004    -0.0016760164    0.00098705571
           -238.9               64            13.13     0.0023123308    -0.0017250112     0.0010138062
           -237.9               64            13.13     0.0023824642    -0.0017740834     0.0010409985
           -236.9               64            13.13     0.0024534485    -0.0018240368     0.0010685958
           -235.9               64            13.13     0.0025284893     -0.001874749     0.0010989439
           -234.9               64            13.13      0.002612958    -0.0019217075     0.0011349792
           -244.9               65            13.13      0.001877463    -0.0014888039    0.00084416836
           -243.9               65            13.13     0.0019412199     -0.001538758    0.00086858356
           -242.9               65            13.13       0.00200588    -0.0015887902     0.0008934408
           -241.9               65            13.13     0.0020714425    -0.0016388996    0.00091873971
           -240.9               65            13.13     0.0021379089    -0.0016890874    0.00094448094
           -239.9               65            13.13     0.0022052787    -0.0017393531     0.0009706642
           -238.9               65            13.13     0.0022735517    -0.0017896965    0.00099728967
           -237.9               65            13.13     0.0023427275    -0.0018401176     0.0010243568
           -236.9               65            13.13     0.0024125399    -0.0018929119     0.0010516752
           -235.9               65            13.13     0.0024830338    -0.0019465822     0.0010793273
           -234.9               65            13.13     0.0025623871    -0.0019976692     0.0011132403
           -244.9               66            13.13     0.0018433087    -0.0015447987    0.00082802586
           -243.9               66            13.13      0.001906108    -0.0015961019     0.0008523158
           -242.9               66            13.13     0.0019698101    -0.0016474827    0.00087704766
           -241.9               66            13.13     0.0020344155    -0.0016989412     0.0009022216
           -240.9               66            13.13     0.0020999243    -0.0017504778    0.00092783757
           -239.9               66            13.13     0.0021663364    -0.0018020922    0.00095389551
           -238.9               66            13.13     0.0022336524    -0.0018537849    0.00098039582
           -237.9               66            13.13     0.0023017437    -0.0019064336     0.0010072379
           -236.9               66            13.13     0.0023703603    -0.0019611665     0.0010342689
           -235.9               66            13.13     0.0024397075    -0.0020162286     0.0010616739
           -234.9               66            13.13     0.0025108471    -0.0020712903     0.0010902355
           -244.9               67            13.13     0.0018080336     -0.001600196    0.00081150583
           -243.9               67            13.13     0.0018698751    -0.0016528479    0.00083567057
           -242.9               67            13.13     0.0019326198    -0.0017055776    0.00086027721
           -241.9               67            13.13     0.0019962681    -0.0017583853    0.00088532595
           -240.9               67            13.13     0.0020608192    -0.0018112705    0.00091081666
           -239.9               67            13.13     0.0021262739     -0.001864234    0.00093674951
           -238.9               67            13.13     0.0021926314     -0.001917275    0.00096312427
           -237.9               67            13.13     0.0022594398    -0.0019726746    0.00098959217
           -236.9               67            13.13     0.0023269092    -0.0020287996     0.0010163761
           -235.9               67            13.13     0.0023951104    -0.0020852543     0.0010435346
           -234.9               67            13.13     0.0024640418    -0.0021420382     0.0010710675
           -244.9               68            13.13     0.0017716377     -0.001654996    0.00079460861
           -243.9               68            13.13     0.0018325221    -0.0017089967    0.00081864808
           -242.9               68            13.13     0.0018943093    -0.0017630752    0.00084312941
           -241.9               68            13.13         0.001957    -0.0018172318      0.000868053
           -240.9               68            13.13     0.0020205937    -0.0018714662     0.0008934185
           -239.9               68            13.13     0.0020850908    -0.0019257785    0.00091922621
           -238.9               68            13.13      0.002150272    -0.0019811071    0.00094529771
           -237.9               68            13.13     0.0022158648    -0.0020382954    0.00097146071
           -236.9               68            13.13     0.0022821873    -0.0020958115    0.00099799747
           -235.9               68            13.13     0.0023471788    -0.0021529892     0.0010236113
           -234.9               68            13.13     0.0024052742     -0.002208217     0.0010447057
           -244.9               69            13.13     0.0017341218    -0.0017091986    0.00077733397
           -243.9               69            13.13     0.0017940484     -0.001764548    0.00080124818
           -242.9               69            13.13     0.0018548782    -0.0018199757    0.00082560437
           -241.9               69            13.13     0.0019166112    -0.0018754809    0.00085040269
           -240.9               69            13.13     0.0019792474    -0.0019310642    0.00087564305
           -239.9               69            13.13     0.0020427874    -0.0019867255    0.00090132549
           -238.9               69            13.13     0.0021065725    -0.0020447143    0.00092692691
           -237.9               69            13.13     0.0021710184    -0.0021032942    0.00095284288
           -236.9               69            13.13     0.0022310906    -0.0021603175    0.00097603275
           -235.9               69            13.13     0.0022872954    -0.0022162187    0.00099668489
           -234.9               69            13.13     0.0023442353     -0.002272774     0.0010175582
           -244.9               70            13.13     0.0016954854    -0.0017628036    0.00075968204
           -243.9               70            13.13     0.0017544543    -0.0018195019    0.00078347098
           -242.9               70            13.13     0.0018143266    -0.0018762784    0.00080770202
           -241.9               70            13.13     0.0018751021    -0.0019331325    0.00083237502
           -240.9               70            13.13     0.0019367811    -0.0019900647    0.00085749023
           -239.9               70            13.13     0.0019990336     -0.002048058    0.00088277541
           -238.9               70            13.13     0.0020616017    -0.0021077003    0.00090807001
           -237.9               70            13.13     0.0021167477    -0.0021642952    0.00092896353
           -236.9               70            13.13     0.0021710619    -0.0022208695    0.00094917335
           -235.9               70            13.13     0.0022261599    -0.0022783338     0.0009697171
           -234.9               70            13.13     0.0022821364    -0.0023372509     0.0009908668
           -244.9               71            13.13     0.0016557284    -0.0018158113    0.00074165274
           -243.9               71            13.13     0.0017137399    -0.0018738585    0.00076531648
           -242.9               71            13.13     0.0017726545    -0.0019319837    0.00078942219
           -241.9               71            13.13     0.0018324726     -0.001990187    0.00081397011
           -240.9               71            13.13      0.001893194     -0.002048468    0.00083896006
           -239.9               71            13.13      0.001952461    -0.0021083287    0.00086285779
           -238.9               71            13.13     0.0020041494    -0.0021649217    0.00088240363
           -237.9               71            13.13     0.0020566853    -0.0022229473    0.00090247596
           -236.9               71            13.13     0.0021099537    -0.0022818055    0.00092284702
           -235.9               71            13.13     0.0021639329    -0.0023413657    0.00094346656
           -234.9               71            13.13     0.0022186239     -0.002401629    0.00096433487
           -244.9               72            13.13     0.0016148511    -0.0018682214    0.00072324614
           -243.9               72            13.13     0.0016719052    -0.0019276177    0.00074678473
           -242.9               72            13.13     0.0017298623     -0.001987092    0.00077076536
           -241.9               72            13.13     0.0017887226    -0.0020466435    0.00079518784
           -240.9               72            13.13     0.0018435303    -0.0021053068    0.00081735378
           -239.9               72            13.13      0.001893379     -0.002163402    0.00083669758
           -238.9               72            13.13     0.0019439392    -0.0022222009    0.00085629005
           -237.9               72            13.13     0.0019952103    -0.0022817017      0.000876131
           -236.9               72            13.13     0.0020471925    -0.0023419058    0.00089622068
           -235.9               72            13.13     0.0020998865    -0.0024028132    0.00091655902
           -234.9               72            13.13     0.0021532916    -0.0024644232    0.00093714602
           -244.9               73            13.13     0.0015728531    -0.0019200342    0.00070446212
           -243.9               73            13.13     0.0016289493    -0.0019807788    0.00072787533
           -242.9               73            13.13     0.0016859493    -0.0020416023    0.00075173081
           -241.9               73            13.13     0.0017362413    -0.0020996982    0.00077238213
           -240.9               73            13.13      0.001784093    -0.0021584374    0.00079119584
           -239.9               73            13.13     0.0018326557    -0.0022178788    0.00081025815
           -238.9               73            13.13     0.0018819299    -0.0022780239    0.00082956941
           -237.9               73            13.13     0.0019319152    -0.0023388711    0.00084912893
           -236.9               73            13.13     0.0019826121     -0.002400422    0.00086893741
           -235.9               73            13.13     0.0020340197    -0.0024626753    0.00088899425
           -234.9               73            13.13     0.0020861388    -0.0025256323    0.00090930006
           -244.9               74            13.13     0.0015297348    -0.0019712497    0.00068530091
           -243.9               74            13.13       0.00158244    -0.0020311549    0.00070797798
           -242.9               74            13.13      0.001630235    -0.0020902609    0.00072756095
           -241.9               74            13.13     0.0016762695    -0.0021498974    0.00074584835
           -240.9               74            13.13     0.0017228355    -0.0022099831    0.00076438085
           -239.9               74            13.13     0.0017701122     -0.002270771    0.00078316178
           -238.9               74            13.13     0.0018181006    -0.0023322625    0.00080219156
           -237.9               74            13.13        0.0018668    -0.0023944564    0.00082146988
           -236.9               74            13.13      0.001916211    -0.0024573535    0.00084099692
           -235.9               74            13.13     0.0019663328    -0.0025209535    0.00086077256
           -234.9               74            13.13     0.0020171662    -0.0025852567    0.00088079687
           -244.9               64            14.13     0.0019372761    -0.0014561251    0.00086028606
           -243.9               64            14.13      0.002002229     -0.001505262    0.00088467944
           -242.9               64            14.13     0.0020680854    -0.0015544768    0.00090951502
           -241.9               64            14.13     0.0021348444    -0.0016037694    0.00093479239
           -240.9               64            14.13     0.0022025078    -0.0016531402     0.0009605122
           -239.9               64            14.13     0.0022710736    -0.0017025885    0.00098667375
           -238.9               64            14.13     0.0023405433    -0.0017521152     0.0010132776
           -237.9               64            14.13      0.002410915     -0.001801719     0.0010403231
           -236.9               64            14.13     0.0024821914    -0.0018514015      0.001067811
           -235.9               64            14.13     0.0025607182    -0.0018904313     0.0010971625
           -234.9               64            14.13     0.0026448576    -0.0019352351     0.0011311149
           -244.9               65            14.13     0.0019035988    -0.0015132205    0.00084441644
           -243.9               65            14.13     0.0019675943    -0.0015637063    0.00086868467
           -242.9               65            14.13     0.0020324928    -0.0016142699    0.00089339481
           -241.9               65            14.13     0.0020982949    -0.0016649116    0.00091854733
           -240.9               65            14.13     0.0021649997    -0.0017156306    0.00094414153
           -239.9               65            14.13     0.0022326086    -0.0017664284    0.00097017805
           -238.9               65            14.13     0.0023011202    -0.0018173034    0.00099665637
           -237.9               65            14.13     0.0023705354    -0.0018682569     0.0010235771
           -236.9               65            14.13     0.0024408535     -0.001919288     0.0010509394
           -235.9               65            14.13     0.0025125826    -0.0019695607     0.0010788416
           -234.9               65            14.13     0.0025933427    -0.0020134281     0.0011105133
           -244.9               66            14.13     0.0018688005     -0.001569718    0.00082816934
           -243.9               66            14.13     0.0019318385    -0.0016215527    0.00085231243
           -242.9               66            14.13     0.0019957796    -0.0016734654    0.00087689731
           -241.9               66            14.13     0.0020606238    -0.0017254557    0.00090192445
           -240.9               66            14.13     0.0021263722    -0.0017775244    0.00092739373
           -239.9               66            14.13      0.002193023    -0.0018296705    0.00095330493
           -238.9               66            14.13     0.0022605776    -0.0018818949    0.00097965822
           -237.9               66            14.13     0.0023290343    -0.0019341963     0.0010064531
           -236.9               66            14.13     0.0023983947    -0.0019865762     0.0010336905
           -235.9               66            14.13     0.0024686591    -0.0020390344     0.0010613699
           -234.9               66            14.13     0.0025410957     -0.002090326     0.0010899178
           -244.9               67            14.13     0.0018328819    -0.0016256184      0.000811545
           -243.9               67            14.13     0.0018949626    -0.0016788022    0.00083556282
           -242.9               67            14.13     0.0019579465    -0.0017320636    0.00086002273
           -241.9               67            14.13     0.0020218333    -0.0017854031    0.00088492467
           -240.9               67            14.13     0.0020866233    -0.0018388202     0.0009102684
           -239.9               67            14.13     0.0021523167    -0.0018923152    0.00093605439
           -238.9               67            14.13     0.0022189135    -0.0019458884    0.00096228247
           -237.9               67            14.13     0.0022864135    -0.0019995391    0.00098895247
           -236.9               67            14.13     0.0023548165     -0.002053268     0.0010160645
           -235.9               67            14.13     0.0024241235    -0.0021070747     0.0010436188
           -234.9               67            14.13      0.002490862    -0.0021616379     0.0010694718
           -244.9               68            14.13      0.001795843    -0.0016809214     0.0007945433
           -243.9               68            14.13     0.0018569662    -0.0017354541    0.00081843592
           -242.9               68            14.13     0.0019189921    -0.0017900643    0.00084277045
           -241.9               68            14.13     0.0019819215    -0.0018447526    0.00086754718
           -240.9               68            14.13     0.0020457546    -0.0018995188    0.00089276594
           -239.9               68            14.13     0.0021104906     -0.001954363    0.00091842667
           -238.9               68            14.13     0.0021761295    -0.0020092844    0.00094452937
           -237.9               68            14.13     0.0022426723    -0.0020642846    0.00097107433
           -236.9               68            14.13     0.0023101179    -0.0021193626    0.00099806115
           -235.9               68            14.13     0.0023729594     -0.002174478     0.0010228064
           -234.9               68            14.13     0.0024318732     -0.002231322     0.0010445177
           -244.9               69            14.13     0.0017576836     -0.001735627    0.00077716418
           -243.9               69            14.13     0.0018178488    -0.0017915082    0.00080093154
           -242.9               69            14.13     0.0018789179    -0.0018474676    0.00082514109
           -241.9               69            14.13     0.0019408897    -0.0019035049     0.0008497925
           -240.9               69            14.13     0.0020037652    -0.0019596198    0.00087488594
           -239.9               69            14.13     0.0020675431    -0.0020158128    0.00090042141
           -238.9               69            14.13     0.0021322251    -0.0020720838    0.00092639914
           -237.9               69            14.13     0.0021965303    -0.0021274751    0.00095286896
           -236.9               69            14.13     0.0022562607    -0.0021834327    0.00097639341
           -235.9               69            14.13     0.0023134362    -0.0022412315    0.00099747675
           -234.9               69            14.13     0.0023710644    -0.0022994215     0.0010189067
           -244.9               70            14.13     0.0017184037     -0.001789735    0.00075940782
           -243.9               70            14.13     0.0017776114    -0.0018469652    0.00078304997
           -242.9               70            14.13     0.0018377227    -0.0019042735    0.00080713414
           -241.9               70            14.13     0.0018987372    -0.0019616594    0.00083166047
           -240.9               70            14.13     0.0019606547    -0.0020191234    0.00085662864
           -239.9               70            14.13     0.0020234759    -0.0020766654    0.00088203902
           -238.9               70            14.13     0.0020837963    -0.0021316176    0.00090776663
           -237.9               70            14.13     0.0021410114    -0.0021887496      0.000930098
           -236.9               70            14.13     0.0021964628    -0.0022475668    0.00095059001
           -235.9               70            14.13     0.0022520933    -0.0023063996    0.00097148982
           -234.9               70            14.13     0.0023084357    -0.0023659365    0.00099263852
           -244.9               71            14.13     0.0016780033    -0.0018432459    0.00074127415
           -243.9               71            14.13     0.0017362537    -0.0019018252    0.00076479104
           -242.9               71            14.13     0.0017954074     -0.001960482    0.00078875007
           -241.9               71            14.13     0.0018554645    -0.0020192172    0.00081315113
           -240.9               71            14.13     0.0019148582    -0.0020768004    0.00083783758
           -239.9               71            14.13     0.0019725387    -0.0021322314    0.00086267677
           -238.9               71            14.13     0.0020272478    -0.0021904702    0.00088390306
           -237.9               71            14.13     0.0020810508    -0.0022504549    0.00090387638
           -236.9               71            14.13     0.0021345855    -0.0023098045    0.00092422753
           -235.9               71            14.13     0.0021889305    -0.0023699841    0.00094484602
           -234.9               71            14.13     0.0022439868    -0.0024308667    0.00096571323
           -244.9               72            14.13     0.0016364825     -0.001896159    0.00072276313
           -243.9               72            14.13     0.0016937753    -0.0019560871    0.00074615469
           -242.9               72            14.13     0.0017519718    -0.0020160933    0.00076998863
           -241.9               72            14.13     0.0018070568    -0.0020729089    0.00079362566
           -240.9               72            14.13     0.0018627569    -0.0021293159    0.00081759912
           -239.9               72            14.13     0.0019149706    -0.0021885955    0.00083780894
           -238.9               72            14.13     0.0019667048    -0.0022491219    0.00085733423
           -237.9               72            14.13     0.0020185402    -0.0023096339    0.00087711914
           -236.9               72            14.13     0.0020708882    -0.0023704572    0.00089720782
           -235.9               72            14.13     0.0021239473    -0.0024319831    0.00091754494
           -234.9               72            14.13     0.0021777179    -0.0024942125    0.00093813089
           -244.9               73            14.13     0.0015938412     -0.001948475    0.00070387463
           -243.9               73            14.13     0.0016483032    -0.0020082293    0.00072675798
           -242.9               73            14.13     0.0017007312    -0.0020654886    0.00074942602
           -241.9               73            14.13     0.0017544512    -0.0021228713      0.000772534
           -240.9               73            14.13     0.0018041792    -0.0021831242    0.00079181511
           -239.9               73            14.13     0.0018539412    -0.0022443142    0.00081091298
           -238.9               73            14.13     0.0019039579     -0.002305889    0.00083016511
           -237.9               73            14.13     0.0019543092    -0.0023673559    0.00084972382
           -236.9               73            14.13     0.0020053713    -0.0024295256    0.00086953107
           -235.9               73            14.13     0.0020571449    -0.0024923987     0.0008895871
           -234.9               73            14.13     0.0021096291    -0.0025559736     0.0009098915
           -244.9               74            14.13     0.0015454337    -0.0019963037    0.00068343629
           -243.9               74            14.13     0.0015958819     -0.002054539     0.0007052389
           -242.9               74            14.13     0.0016474595    -0.0021129695     0.0007273567
           -241.9               74            14.13     0.0016948739    -0.0021740575    0.00074592192
           -240.9               74            14.13     0.0017426636    -0.0022359113    0.00076459232
           -239.9               74            14.13     0.0017908281    -0.0022985311    0.00078336778
           -238.9               74            14.13     0.0018391926    -0.0023606797      0.000802394
           -237.9               74            14.13     0.0018882578    -0.0024234934    0.00082167145
           -236.9               74            14.13     0.0019380336    -0.0024870092    0.00084119721
           -235.9               74            14.13     0.0019885215    -0.0025512287    0.00086097198
           -234.9               74            14.13     0.0020397201    -0.0026161503    0.00088099501
           -244.9               64            15.13     0.0019637954    -0.0014800921      0.000860625
           -243.9               64            15.13      0.002028987    -0.0015297605     0.0008848717
           -242.9               64            15.13     0.0020950818    -0.0015795071    0.00090956019
           -241.9               64            15.13     0.0021620807    -0.0016293318    0.00093469105
           -240.9               64            15.13     0.0022299825     -0.001679234    0.00096026377
           -239.9               64            15.13     0.0022987872    -0.0017292143    0.00098627852
           -238.9               64            15.13     0.0023684949    -0.0017792723     0.0010127353
           -237.9               64            15.13     0.0024391063    -0.0018294085     0.0010396342
           -236.9               64            15.13     0.0025171482    -0.0018689055     0.0010683518
           -235.9               64            15.13     0.0025966126    -0.0019087647     0.0010977723
           -234.9               64            15.13     0.0026773135    -0.0019493086     0.0011278589
           -244.9               65            15.13     0.0019294743    -0.0015376903    0.00084465096
           -243.9               65            15.13     0.0019937085    -0.0015887078    0.00086877216
           -242.9               65            15.13     0.0020588462    -0.0016398034    0.00089333573
           -241.9               65            15.13     0.0021248874     -0.001690977    0.00091834145
           -240.9               65            15.13     0.0021918314    -0.0017422279    0.00094378879
           -239.9               65            15.13     0.0022596787    -0.0017935571    0.00096967834
           -238.9               65            15.13     0.0023284291    -0.0018449642    0.00099600991
           -237.9               65            15.13     0.0023980832    -0.0018964492     0.0010227837
           -236.9               65            15.13     0.0024689953    -0.0019474437     0.0010500635
           -235.9               65            15.13     0.0025474154    -0.0019885458     0.0010790658
